# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      sophiescc
# Description of the table:        Cross-correlation functions (series truncated to the first observation)
# Object:                          GJ 411
# Display the fields:              $link[objname],date,$field[rv],fwhm,targetname,mjd,bjd
# Description of each column
# $link[objname]: ------ Designation of the object
# date: ---------------- Observation date
# $field[rv]: ---------- Radial velocity
# fwhm: ---------------- FWHM of the correlation peak
# targetname: ---------- Target name provided by the observer
# mjd: ----------------- Modified Julian date when observation started (rounded to integer)
# bjd: ----------------- Barycentric Julian date
#-------------- ---- -- --- ---- ---------- --- ---
$link[objname] date rv err fwhm targetname mjd bjd
#-------------- ---- -- --- ---- ---------- --- ---
HD095735	2011-10-30	-84.6328353881836	0.0012063	4.58185	Gl411	55865	2455865.67782437
HD095735	2013-05-03	-84.6325378417969	0.00105721	4.63399	Gl411	56416	2456416.41903675
HD095735	2019-06-22	-84.6279754638672	0.000902759	4.45743	Gl411	58657	2458657.3682947
HD095735	2020-01-15	-84.6172561645508	0.00109842	4.59669	Gl411	58864	2458864.54230243
HD095735	2011-01-22	-84.6571502685547	0.000936541	4.64751	Gl411	55584	2455584.67185626
HD095735	2019-02-11	-84.6152572631836	0.00114547	4.60816	Gl411	58526	2458526.61240309
HD095735	2018-12-19	-84.6133728027344	0.00107015	4.60562	Gl411	58472	2458472.64478656
HD095735	2018-05-19	-84.6211395263672	0.000924579	4.5882	Gl411	58258	2458258.35119061
HD095735	2019-02-18	-84.619499206543	0.000899143	4.59482	Gl411	58533	2458533.64967224
HD095735	2019-02-20	-84.6171112060547	0.000744271	4.59979	Gl411	58535	2458535.45011771
HD095735	2019-02-20	-84.6282119750977	0.00124754	4.49388	Gl411	58535	2458535.36171477
HD095735	2020-02-02	-84.6190719604492	0.00117268	4.59357	Gl411	58882	2458882.58634001
HD095735	2019-02-19	-84.6170196533203	0.000916164	4.60234	Gl411	58534	2458534.52046264
HD095735	2019-02-19	-84.6301956176758	0.00109859	4.48945	Gl411	58534	2458534.37371447
HD095735	2019-02-18	-84.6212844848633	0.00091267	4.6022	Gl411	58533	2458533.54488009
HD095735	2019-01-04	-84.6227722167969	0.00204596	4.59992	Gl411	58488	2458488.53049006
HD095735	2019-01-04	-84.6160125732422	0.00142447	4.60673	Gl411	58488	2458488.71083773
HD095735	2018-06-05	-84.6352615356445	0.00104423	4.50098	Gl411	58275	2458275.40797928
HD095735	2012-04-24	-84.6232147216797	0.00121517	4.63126	Gl411	56042	2456042.4306038
HD095735	2013-04-22	-85.0243377685547		8.51951	Gl411	56405	2456405.46610999
HD095735	2013-04-22	-84.6368942260742	0.000879878	4.63262	Gl411	56405	2456405.46610999
HD095735	2019-02-16	-84.6179656982422	0.000722938	4.60933	Gl411	58531	2458531.61209037
HD095735	2019-02-15	-84.6180725097656	0.000795244	4.60714	Gl411	58530	2458530.58599372
HD095735	2019-06-19	-84.6268997192383	0.00100738	4.49888	Gl411	58654	2458654.36702182
HD095735	2019-06-18	-84.6315383911133	0.000882751	4.45426	Gl411	58653	2458653.3755256
HD095735	2019-02-14	-84.6153030395508	0.000943474	4.60589	Gl411	58529	2458529.62525495
HD095735	2019-06-06	-55.6024322509766	0.249978	5.12997	Gl411	58641	2458641.39904249
HD095735	2013-05-06	-84.6366424560547	0.000865232	4.63301	Gl411	56419	2456419.43899381
HD095735	2012-03-29	-84.629280090332	0.000868845	4.63523	Gl411	56016	2456016.45652173
HD095735	2020-02-13	-84.6166076660156	0.00131556	4.59821	Gl411	58893	2458893.60291556
HD095735	2013-03-30	-84.6317138671875	0.00105181	4.65472	Gl411	56382	2456382.39345377
HD095735	2018-05-04	-84.6348419189453	0.00477983	4.59564	Gl411	58243	2458243.47229825
HD095735	2013-02-25	-84.6358795166016	0.000828028	4.64299	Gl411	56349	2456349.49941823
HD095735	2012-01-02	-84.6394653320312	0.00145163	4.62467	Gl411	55929	2455929.62107756
HD095735	2019-06-09	-84.6198425292969	0.000839172	4.57475	Gl411	58644	2458644.3753315
HD095735	2019-06-08	-84.6189041137695	0.00283069	4.59629	Gl411	58643	2458643.36490684
HD095735	2012-06-02	-84.6301116943359	0.00114567	4.62137	Gl411	56081	2456081.37857902
HD095735	2011-11-09	-84.6431884765625	0.000993904	4.59923	Gl411	55875	2455875.66989003
HD095735	2014-03-16	-84.6327819824219	0.00103114	4.63827	Gl411	56733	2456733.51740365
HD095735	2015-02-25	-84.6306762695312	0.00127768	4.65509	Gl411	57079	2457079.42962824
HD095735	2014-02-21	-84.6432876586914	0.00120828	4.63492	Gl411	56710	2456710.51241059
HD095735	2018-01-12	-84.6248779296875	0.00111659	4.60122	Gl411	58131	2458131.68117101
HD095735	2018-01-17	-84.6212463378906	0.001015	4.6082	Gl411	58136	2458136.63148546
HD095735	2018-01-11	-84.6223907470703	0.00110533	4.60871	Gl411	58130	2458130.67907599
HD095735	2018-01-19	-84.6212158203125	0.00120317	4.60652	Gl411	58138	2458138.62377201
HD095735	2018-01-22	-84.622184753418	0.00125597	4.6093	Gl411	58141	2458141.64861131
HD095735	2018-02-01	-84.6195602416992	0.0010423	4.58975	Gl411	58151	2458151.70643946
HD095735	2018-01-28	-84.6241836547852	0.000969084	4.60718	Gl411	58147	2458147.62116588
HD095735	2014-01-24	-84.6318359375	0.00110925	4.63064	Gl411	56682	2456682.65025415
HD095735	2018-01-29	-84.6254348754883	0.00111233	4.60201	Gl411	58148	2458148.62684943
HD095735	2018-01-27	-84.6269454956055	0.00102098	4.60548	Gl411	58146	2458146.59720474
HD095735	2018-01-21	-84.6220169067383	0.000938419	4.60809	Gl411	58140	2458140.62721118
HD095735	2018-01-10	-84.6254425048828	0.00144568	4.60723	Gl411	58129	2458129.68458441
HD095735	2015-03-31	-84.632080078125	0.00107455	4.63793	Gl411	57113	2457113.49316624
HD095735	2017-05-17	-84.6267852783203	0.0010512	4.59554	Gl411	57891	2457891.41997994
HD095735	2017-05-15	-84.628303527832	0.000884596	4.59947	Gl411	57889	2457889.43471199
HD095735	2017-05-14	-84.628059387207	0.000932431	4.59218	Gl411	57888	2457888.41414034
HD095735	2017-05-12	-84.6297302246094	0.00100007	4.60106	Gl411	57886	2457886.43620853
HD095735	2017-04-16	-84.6254806518555	0.00121396	4.60077	Gl411	57860	2457860.41714717
HD095735	2017-04-15	-84.6237869262695	0.00154181	4.60819	Gl411	57859	2457859.45930956
HD095735	2017-04-13	-84.6250991821289	0.000860951	4.58711	Gl411	57857	2457857.53697724
HD095735	2017-04-11	-84.6236343383789	0.000766173	4.59851	Gl411	57855	2457855.49948708
HD095735	2017-04-10	-84.6224746704102	0.000817521	4.599	Gl411	57854	2457854.50304808
HD095735	2017-04-08	-84.6247253417969	0.000715969	4.60196	Gl411	57852	2457852.4703664
HD095735	2017-04-06	-84.6260070800781	0.000775431	4.60635	Gl411	57850	2457850.47083817
HD095735	2017-04-04	-84.6272888183594	0.00096722	4.60214	Gl411	57848	2457848.4394673
HD095735	2017-03-08	-84.6296081542969	0.00121132	4.61878	Gl411	57821	2457821.48175968
HD095735	2017-03-01	-84.6240386962891	0.000973722	4.61653	Gl411	57814	2457814.51857723
HD095735	2017-03-07	-84.6282806396484	0.00166569	4.60816	Gl411	57820	2457820.54326261
HD095735	2017-03-20	-84.6320419311523	0.00126283	4.6084	Gl411	57833	2457833.49816729
HD095735	2017-03-19	-84.6231231689453	0.000872022	4.60715	Gl411	57832	2457832.48376327
HD095735	2017-03-04	-84.6230697631836	0.00107764	4.60914	Gl411	57817	2457817.59501127
HD095735	2017-03-17	-84.627067565918	0.000850528	4.60138	Gl411	57830	2457830.49886143
HD095735	2017-03-10	-84.6293487548828	0.00076565	4.61296	Gl411	57823	2457823.52498399
HD095735	2017-03-16	-84.6239852905273	0.000751679	4.60689	Gl411	57829	2457829.47987005
HD095735	2017-03-13	-84.6279983520508	0.000902128	4.58859	Gl411	57826	2457826.56349626
HD095735	2017-02-16	-84.6254806518555	0.000840878	4.60897	Gl411	57801	2457801.53719308
HD095735	2017-02-15	-84.626220703125	0.00078035	4.61062	Gl411	57800	2457800.5499863
HD095735	2017-02-10	-84.6293411254883	0.0011385	4.60873	Gl411	57795	2457795.55772531
HD095735	2017-01-18	-84.6288909912109	0.00067298	4.62321	Gl411	57772	2457772.61269189
HD095735	2017-01-17	-84.6290817260742	0.000777729	4.61126	Gl411	57771	2457771.64694912
HD095735	2017-01-16	-84.630241394043	0.00114817	4.60703	Gl411	57770	2457770.69022182
HD095735	2014-02-19	-84.6415405273438	0.00136397	4.63695	Gl411	56708	2456708.52824161
HD095735	2017-01-12	-84.6269226074219	0.000980614	4.61354	Gl411	57766	2457766.6623522
HD095735	2017-01-11	-84.6286010742188	0.00104309	4.61076	Gl411	57765	2457765.60130736
HD095735	2014-02-10	-84.6418914794922	0.00141824	4.6344	Gl411	56699	2456699.57792415
