Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
92068,9826,apf,ragx.212,2456949.818204,142.39,5.660489,-1,15670.0
92069,9826,apf,ragx.213,2456949.819165,148.31,5.577883,-1,15528.0
92070,9826,apf,raha.160,2456970.804816,5.32,5.880022,-1,13192.0
92071,9826,apf,raha.161,2456970.805823,12.88,5.216512,-1,13325.0
92072,9826,apf,raha.162,2456970.80683,15.13,6.115315,-1,12157.0
92073,9826,apf,rahp.195,2457028.712178,102.86,5.983865,-1,12884.0
92074,9826,apf,rahp.196,2457028.713381,104.34,5.516722,-1,11628.0
92075,9826,apf,rahp.197,2457028.714539,98.20,5.913294,-1,11182.0
92076,9826,apf,rajp.286,2457181.962555,-1.08,7.604852,-1,14886.0
92077,9826,apf,rajp.287,2457181.963504,1.58,7.129449,-1,14329.0
92078,9826,apf,rajp.288,2457181.9645,7.38,7.421169,-1,13856.0
92079,9826,apf,raju.294,2457189.960432,84.87,6.000691,-1,13202.0
92080,9826,apf,raju.295,2457189.961451,84.87,6.120674,-1,9729.0
92081,9826,apf,raju.296,2457189.962493,72.93,5.858706,-1,13426.0
92082,9826,apf,rajy.277,2457196.947818,-14.38,4.910205,-1,19020.0
92083,9826,apf,rajy.278,2457196.948652,-15.06,5.108976,-1,18707.0
92084,9826,apf,rajy.279,2457196.949474,-14.95,4.787269,-1,19326.0
92085,9826,apf,rake.272,2457208.879207,94.81,5.524877,-1,25391.0
92086,9826,apf,rake.273,2457208.881082,94.16,5.619724,-1,23443.0
92087,9826,apf,rake.274,2457208.882934,97.03,5.679691,-1,25848.0
92088,9826,apf,rakf.242,2457211.888076,22.93,6.111874,-1,14234.0
92089,9826,apf,rakf.243,2457211.889037,17.35,6.60608,-1,14665.0
92090,9826,apf,rakf.244,2457211.889997,20.95,6.068891,-1,15286.0
92091,9826,apf,rakj.285,2457218.941306,33.23,4.864856,-1,19940.0
92092,9826,apf,rakj.286,2457218.942128,34.33,4.813222,-1,20066.0
92093,9826,apf,rakj.287,2457218.94295,32.39,4.432386,-1,20200.0
92094,9826,apf,rako.186,2457226.843552,100.45,5.89756,-1,17965.0
92095,9826,apf,rakp.238,2457227.81294,46.73,5.650271,-1,12925.0
92096,9826,apf,rakp.239,2457227.813912,37.62,5.632486,-1,12986.0
92097,9826,apf,rakp.240,2457227.814896,40.69,5.61928,-1,13010.0
92098,9826,apf,rakq.267,2457229.852697,-37.71,5.811912,-1,16268.0
92099,9826,apf,rakq.268,2457229.8536,-33.11,5.427861,-1,15448.0
92100,9826,apf,rakq.269,2457229.854526,-39.84,5.337972,-1,16156.0
92101,9826,apf,rakr.257,2457232.838669,11.34,5.501056,-1,16139.0
92102,9826,apf,rakr.258,2457232.839607,1.63,5.230027,-1,14091.0
92103,9826,apf,rakr.259,2457232.840579,9.61,5.694155,-1,12243.0
92104,9826,apf,raks.277,2457233.890379,-59.57,5.953752,-1,16538.0
92105,9826,apf,raks.278,2457233.891271,-49.03,5.89644,-1,18056.0
92106,9826,apf,raks.279,2457233.892139,-55.15,5.780057,-1,18735.0
92107,9826,apf,rakt.267,2457235.833833,76.12,6.34216,-1,16148.0
92108,9826,apf,rakt.268,2457235.834736,77.44,6.142292,-1,16610.0
92109,9826,apf,rakt.269,2457235.835638,74.72,6.36446,-1,16150.0
92110,9826,apf,raku.244,2457238.807027,-38.21,5.769857,-1,16964.0
92111,9826,apf,raku.245,2457238.807918,-46.40,5.772778,-1,16570.0
92112,9826,apf,raku.246,2457238.808844,-48.11,5.667086,-1,15623.0
92113,9826,apf,rakz.311,2457250.026853,66.83,4.943899,-1,18438.0
92114,9826,apf,rakz.312,2457250.027733,65.68,5.35148,-1,18915.0
92115,9826,apf,rale.341,2457261.025659,-56.33,5.436814,-1,19470.0
92116,9826,apf,rale.342,2457261.026469,-37.46,5.608682,-1,20431.0
92117,9826,apf,rale.343,2457261.027325,-30.69,5.766904,-1,18109.0
92118,9826,apf,ralf.302,2457263.032978,43.98,6.451316,-1,18327.0
92119,9826,apf,ralf.303,2457263.033846,39.83,6.425478,-1,18310.0
92120,9826,apf,ralf.304,2457263.034703,50.72,5.984779,-1,19537.0
92121,9826,apf,ralk.280,2457274.931177,-61.70,4.331594,-1,19696.0
92122,9826,apf,ralk.281,2457274.932022,-62.68,4.603841,-1,19015.0
92123,9826,apf,ralk.282,2457274.932855,-66.83,4.757923,-1,19449.0
92124,9826,apf,ralq.273,2457286.921789,27.98,6.277196,-1,16708.0
92125,9826,apf,ralq.274,2457286.922657,38.80,6.500747,-1,18073.0
92126,9826,apf,ralq.275,2457286.923513,20.44,6.508873,-1,18367.0
92127,9826,apf,ralx.242,2457305.831562,15.20,5.715352,-1,18538.0
92128,9826,apf,ralx.243,2457305.832407,3.96,5.459736,-1,19835.0
92129,9826,apf,ralx.244,2457305.833252,0.37,5.398415,-1,19141.0
92130,9826,apf,raly.247,2457308.838826,-65.59,6.007389,-1,20907.0
92131,9826,apf,raly.248,2457308.839636,-62.21,5.529589,-1,19871.0
92132,9826,apf,raly.249,2457308.840458,-69.12,5.273586,-1,20257.0
92133,9826,apf,ramc.236,2457318.830333,-5.60,5.027127,-1,21022.0
92134,9826,apf,ramc.237,2457318.831155,-6.98,4.93481,-1,19736.0
92135,9826,apf,ramc.238,2457318.832,-10.89,4.978282,-1,19735.0
92136,9826,apf,ramd.225,2457321.76644,-137.78,4.868445,-1,19063.0
92137,9826,apf,ramd.226,2457321.767296,-131.59,4.92575,-1,18347.0
92138,9826,apf,ramd.227,2457321.768153,-129.30,5.947683,-1,18959.0
92139,9826,apf,ramf.239,2457325.789655,-126.58,5.41894,-1,18138.0
92140,9826,apf,ramf.240,2457325.790523,-136.67,5.320694,-1,18394.0
92141,9826,apf,ramf.241,2457325.791414,-131.04,5.406463,-1,17452.0
92142,9826,apf,raqk.235,2457558.992489,-37.92,4.958192,-1,17490.0
92143,9826,apf,raql.237,2457560.989241,-144.69,5.311296,-1,15963.0
92144,9826,apf,raqm.253,2457563.962233,-26.15,4.901968,-1,14627.0
92145,9826,apf,raqo.230,2457566.929399,-125.20,7.479221,-1,7667.0
92146,9826,apf,raqo.231,2457566.930232,-130.87,7.218248,-1,7959.0
92147,9826,apf,raqo.232,2457566.931066,-120.41,7.077774,-1,7105.0
92148,9826,apf,raqv.253,2457576.903948,-113.66,7.577858,-1,7411.0
92149,9826,apf,raqv.254,2457576.904805,-112.74,7.804484,-1,7882.0
92150,9826,apf,raqv.255,2457576.905627,-97.43,7.225647,-1,8315.0
92151,9826,apf,rarc.248,2457587.859631,-92.84,6.847797,-1,8469.0
92152,9826,apf,rarc.249,2457587.860441,-90.44,6.652337,-1,8684.0
92153,9826,apf,rarc.250,2457587.861216,-104.16,6.749396,-1,8912.0
92154,9826,apf,rard.254,2457588.8954,-208.37,6.051852,-1,11158.0
92155,9826,apf,rard.255,2457588.896141,-179.88,6.185348,-1,11278.0
92156,9826,apf,rard.256,2457588.896882,-191.94,5.696468,-1,11768.0
92157,9826,apf,rare.248,2457591.858613,-71.77,5.924503,-1,9501.0
92158,9826,apf,rare.249,2457591.859376,-57.65,6.49591,-1,10336.0
92159,9826,apf,rare.250,2457591.860152,-70.80,6.22371,-1,10091.0
92160,9826,apf,rarf.219,2457593.877071,-220.91,5.891326,-1,8342.0
92161,9826,apf,rarf.220,2457593.877869,-219.17,6.198846,-1,9635.0
92162,9826,apf,rarf.221,2457593.878668,-225.28,6.593005,-1,8236.0
92163,9826,apf,rari.235,2457599.844085,-131.80,7.414772,-1,9721.0
92164,9826,apf,rari.236,2457599.84486,-140.53,7.0725,-1,9659.0
92165,9826,apf,rari.237,2457599.845636,-153.32,6.71474,-1,9031.0
92166,9826,apf,rarn.279,2457608.021439,-212.75,5.773148,-1,10943.0
92167,9826,apf,rarn.280,2457608.022203,-220.08,5.313364,-1,11124.0
92168,9826,apf,rart.273,2457614.983726,-91.73,6.287245,-1,10961.0
92169,9826,apf,rart.274,2457614.98449,-72.84,6.525835,-1,10004.0
92170,9826,apf,rart.275,2457614.985266,-86.70,6.390877,-1,9951.0
92171,9826,apf,rary.199,2457621.960351,-193.07,6.756393,-1,10680.0
92172,9826,apf,rary.200,2457621.961103,-184.67,7.084421,-1,11054.0
92173,9826,apf,rary.201,2457621.961867,-188.69,6.749993,-1,9994.0
92174,9826,apf,raso.228,2457648.897724,-143.95,6.525101,-1,8542.0
92175,9826,apf,raso.229,2457648.898522,-149.32,6.500873,-1,9283.0
92176,9826,apf,raso.230,2457648.899333,-153.94,6.72282,-1,8828.0
92177,9826,apf,rasp.268,2457650.015428,-155.17,7.205715,-1,9660.0
92178,9826,apf,rasp.269,2457650.016273,-149.50,7.245113,-1,9300.0
92179,9826,apf,rasp.270,2457650.017118,-144.10,7.033418,-1,9263.0
92180,9826,apf,rasq.231,2457668.852068,-64.57,6.141867,-1,13477.0
92181,9826,apf,rasq.232,2457668.852808,-53.15,5.486873,-1,11366.0
92182,9826,apf,rasq.233,2457668.853468,-59.64,6.259354,-1,11175.0
92183,9826,apf,rasr.259,2457669.894522,28.05,5.928682,-1,10902.0
92184,9826,apf,rasr.260,2457669.89517,31.17,6.289826,-1,11661.0
92185,9826,apf,rasr.261,2457669.895749,32.83,6.58169,-1,10517.0
92186,9826,apf,rass.277,2457670.813463,0.04,6.146575,-1,13274.0
92187,9826,apf,rass.278,2457670.814169,-0.77,6.356472,-1,13307.0
92188,9826,apf,rass.279,2457670.814876,0.77,5.955856,-1,13633.0
92189,9826,apf,rasz.264,2457683.07363,-14.89,5.442419,-1,12288.0
92190,9826,apf,rata.236,2457684.883386,9.26,6.208717,-1,14582.0
92191,9826,apf,rata.237,2457684.884092,16.63,6.184364,-1,13347.0
92192,9826,apf,rata.238,2457684.884798,10.32,5.705529,-1,13632.0
