,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
126751,HD39091,84.294074,-80.462055,2458901.5163527,-97.047622,1.334881,10730.052121,0.991728,69.58893,0.510275,10739.25818,0.409659,43.607263,0.509453,-3.086669,9.06201,9.561142,1.736288,0.407115,0.000402,0.35127,0.000548,0.493888,0.00072,0,7.67175,41.144772,0.007981,11,191.7,2458901.51634,6.162236,6.162213,0,-9999999,8.126507,0.581557,1.233501,1.079552,0.903163,0.51,300,-3.084746,9.005761,2020-02-22T00:22:02.812,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.63116202284534e-06,4.74056495341405e-07,0,0
126752,HD39091,84.294074,-80.462055,2458901.5201821,-95.518556,1.319244,10731.853439,0.976758,71.125029,0.467857,10741.059617,0.371979,45.190805,0.466706,4.707697,7.804687,10.736541,1.595211,0.407535,0.000375,0.351649,0.000505,0.494468,0.000664,0,7.675822,41.145373,0.010466,11,207.9,2458901.52017,6.160868,6.160844,0,-9999999,8.126513,0.58859,1.233497,1.079665,0.903154,0.51,300,4.708432,7.760673,2020-02-22T00:27:33.670,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.31518805099511e-06,4.069405159417e-07,0,0
126753,HD39091,84.294074,-80.462055,2458903.5195082,-94.434306,1.329236,10731.906216,1.403255,71.464047,0.49533,10741.022849,0.396554,45.498242,0.494114,-8.197615,10.298917,9.113192,1.521842,0.406426,0.000395,0.350472,0.000533,0.494889,0.000702,0,7.668917,41.153284,0.008773,11,197.0,2458903.5195,6.287649,6.28763,0,-9999999,8.129267,-0.156642,1.233498,0.987366,1.346057,0.5,300,-8.196984,10.276412,2020-02-24T00:26:34.848,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.09123306841769e-06,5.18665443557894e-07,0,0
126754,HD39091,84.294074,-80.462055,2458903.5238648,-94.224368,1.314604,10731.83316,1.394211,71.681986,0.45462,10740.949928,0.36328,45.908756,0.453802,-0.268826,10.533058,12.651832,1.791985,0.407033,0.00037,0.351976,0.000495,0.494374,0.00065,0,7.675206,41.137401,0.009568,11,212.6,2458903.52386,6.286084,6.286062,0,-9999999,8.129273,-0.148641,1.233492,0.987495,1.34605,0.53,300,-0.265472,10.511317,2020-02-24T00:32:42.258,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.50034649660995e-06,3.65307522376386e-07,0,0
126755,HD39091,84.294074,-80.462055,2458910.501484,-99.039333,1.295952,10727.586357,0.886545,67.155076,0.39739,10736.54035,0.313305,41.252844,0.396639,-10.005782,7.13836,13.587441,1.493705,0.406775,0.000299,0.360031,0.000393,0.491591,0.000515,0,7.677161,41.14789,0.008451,11,265.9,2458910.50148,6.67097,6.670955,0,-9999999,8.138884,0.139414,1.233521,0.815109,0.829339,0.51,300,-10.006703,7.11968,2020-03-02T00:00:21.495,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,-9999999.0,-9999999.0,-9999999,-9999999
126756,HD39091,84.294074,-80.462055,2458910.5052745,-99.372679,1.286091,10727.43224,0.87648,66.828692,0.363961,10736.386351,0.283604,40.88239,0.363419,-3.887436,7.098892,10.308046,1.652183,0.406345,0.00027,0.361785,0.000355,0.491671,0.000464,0,7.676385,41.167769,0.008609,11,295.2,2458910.50526,6.669552,6.669539,0,-9999999,8.138889,0.146375,1.233516,0.815222,0.829328,0.5,300,-3.884935,7.074259,2020-03-02T00:05:51.984,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.18375131078393e-06,3.55448430057333e-07,0,0
126757,HD39091,84.294074,-80.462055,2458915.4953418,-98.446096,1.289761,10728.925315,1.377456,67.019892,0.376682,10736.924575,0.292247,41.206727,0.376336,-9.734215,6.288553,11.63604,1.711617,0.406443,0.000278,0.351559,0.00038,0.49361,0.000499,0,7.674875,41.149206,0.009598,11,277.0,2458915.49534,6.877408,6.877392,0,-9999999,8.145763,-0.589007,1.233529,-0.146503,1.346097,0.5,300,-9.733078,6.276587,2020-03-06T23:51:24.033,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.18146106538568e-06,3.49149981265815e-07,0,0
126758,HD39091,84.294074,-80.462055,2458915.499216,-99.839541,1.298936,10727.726514,1.38361,65.633563,0.407006,10735.725894,0.32003,39.784785,0.406936,-14.884342,6.597969,12.0457,1.776822,0.406183,0.000301,0.351954,0.000416,0.495049,0.000546,0,7.675477,41.149726,0.009426,11,253.4,2458915.49921,6.875929,6.875916,0,-9999999,8.145768,-0.581891,1.233524,-0.146388,1.34609,0.51,300,-14.880169,6.567393,2020-03-06T23:56:55.761,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.16843167680229e-06,4.03767652699269e-07,0,0
126759,HD39091,84.294074,-80.462055,2458917.5515041,-99.930587,1.315084,10727.604701,1.393686,65.570741,0.45609,10735.396116,0.361405,39.669658,0.455205,5.202208,8.187381,12.157219,1.699222,0.406879,0.000383,0.349319,0.000515,0.497573,0.000682,0,7.674163,41.143639,0.009115,11,205.1,2458917.5515,6.923957,6.923938,2,-9999999,8.148595,-0.553667,1.233462,-0.35718,1.346012,0.48,300,5.203339,8.164203,2020-03-09T01:12:18.353,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.92679652732083e-06,3.36814525553177e-07,0,0
126760,HD39091,84.294074,-80.462055,2458918.5250532,-94.809047,1.345725,10732.026107,1.413298,70.504207,0.53803,10739.752624,0.430772,44.602891,0.537464,4.875346,10.344081,10.657548,1.876324,0.406294,0.000417,0.350351,0.000571,0.496901,0.000754,0,7.675279,41.145738,0.011211,11,184.7,2458918.52505,6.963575,6.96356,-1,-9999999,8.149936,-0.741741,1.233491,-0.423419,1.346048,0.46,300,4.875829,10.323149,2020-03-10T00:34:17.042,-9999999,G2,1102.C-0923(A),Gandolfi,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,8.97902508657728e-06,5.46978877533266e-07,0,0
126761,HD39091,84.294074,-80.462055,2458919.528867,-95.644197,1.293192,10731.45336,1.379258,69.599063,0.388404,10739.175801,0.300866,43.615095,0.388139,-4.567,6.745143,11.720036,1.803594,0.40647,0.000286,0.348693,0.000392,0.49883,0.000521,0,7.674806,41.141817,0.00919,11,268.3,2458919.52886,6.990708,6.990701,0,-9999999,8.151319,-0.811736,1.233486,-0.428878,1.346043,0.55,300,-4.56449,6.695057,2020-03-11T00:39:17.527,-9999999,G2,60.A-9709(G),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.26712121085111e-06,4.06038045437236e-07,0,0
126762,HD39091,84.294074,-80.462055,2458919.5325234,-95.556741,1.290724,10731.090561,1.377128,69.693234,0.38012,10738.813115,0.290972,43.856578,0.379527,-3.345413,6.077962,10.669638,1.699333,0.406881,0.00027,0.348054,0.000372,0.498585,0.000494,0,7.67429,41.156081,0.007904,11,282.1,2458919.53252,6.989414,6.989405,0,-9999999,8.151324,-0.80502,1.233482,-0.42877,1.346038,0.5,300,-3.343116,5.999547,2020-03-11T00:44:48.435,-9999999,G2,60.A-9709(G),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.13434994947915e-06,3.94328692954189e-07,0,0
126763,HD39091,84.294074,-80.462055,2458919.5363544,-96.418395,1.287535,10730.993348,1.375662,68.838616,0.369159,10738.716021,0.28398,43.010896,0.368801,-4.588333,6.006889,12.160918,1.542678,0.406806,0.000264,0.348221,0.000363,0.497806,0.000482,0,7.676871,41.150092,0.00821,11,289.0,2458919.53635,6.988075,6.988066,0,-9999999,8.151329,-0.797984,1.233478,-0.428656,1.346032,0.5,300,-4.585661,5.957568,2020-03-11T00:50:19.423,-9999999,G2,60.A-9709(G),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.57175556693293e-06,3.97876006928353e-07,0,0
126764,HD39091,84.294074,-80.462055,2458920.5285347,-97.052842,0.726162,10729.032972,1.091902,67.015011,0.364738,10736.346035,0.281013,41.089592,0.364631,-3.400277,6.56185,11.315329,1.580841,0.406263,0.000262,0.350257,0.00036,0.496155,0.000476,0,7.67365,41.154225,0.006667,11,291.6,2458920.52853,7.017412,7.017406,0,-9999999,8.152696,-1.987142,0.627915,-0.839633,1.055121,0.49,300,-3.400872,6.518583,2020-03-12T00:39:04.792,-9999999,G2,60.A-9709(G),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.80158334528053e-06,4.23543015855574e-07,0,0
126765,HD39091,84.294074,-80.462055,2458920.5324401,-97.142274,0.727517,10729.058973,1.092713,66.932752,0.367444,10736.372157,0.284175,41.049755,0.367134,5.486085,6.422526,9.623285,1.573345,0.406521,0.000263,0.349301,0.000363,0.496299,0.00048,0,7.673892,41.159969,0.010549,11,288.9,2458920.53244,7.016034,7.016024,0,-9999999,8.152701,-1.979969,0.627906,-0.839517,1.055114,0.51,300,5.486221,6.37384,2020-03-12T00:44:36.211,-9999999,G2,60.A-9709(G),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.85669675754186e-06,3.81014703997556e-07,0,0
126766,HD39091,84.294074,-80.462055,2458920.5362725,-97.422681,0.731162,10728.627707,1.094448,66.659384,0.374623,10735.94101,0.290801,40.72905,0.374354,1.123341,7.723495,11.90955,1.463745,0.406325,0.000272,0.349915,0.000374,0.495566,0.000494,0,7.675283,41.142937,0.008568,11,280.5,2458920.53627,7.014699,7.01469,0,-9999999,8.152706,-1.97293,0.627897,-0.839403,1.055107,0.51,300,1.124523,7.707743,2020-03-12T00:50:07.319,-9999999,G2,60.A-9709(G),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.25003171995148e-06,3.9232128023729e-07,0,0
126767,HD39091,84.294074,-80.462055,2458924.4878671,-95.687858,1.296981,10730.672448,1.381806,68.84497,0.400672,10738.04504,0.31205,42.936188,0.400402,1.906032,9.213487,12.672843,1.431051,0.406249,0.000281,0.3523,0.000394,0.492515,0.000516,0,7.674448,41.145818,0.009685,11,265.7,2458924.48787,7.119366,7.119354,0,-9999999,8.15815,-1.522167,1.23354,-0.785558,1.34611,0.5,300,1.908308,9.176117,2020-03-15T23:40:20.016,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.43076189437821e-06,3.83729051445307e-07,0,0
126768,HD39091,84.294074,-80.462055,2458924.4916991,-95.165016,1.287585,10731.347273,1.376739,69.37485,0.369146,10738.719984,0.288822,43.511023,0.368867,-2.913859,10.259741,10.665264,1.644121,0.406172,0.000288,0.352566,0.000388,0.491803,0.000508,0,7.672079,41.148575,0.008535,11,271.1,2458924.4917,7.117873,7.117861,0,-9999999,8.158155,-1.515129,1.233535,-0.785444,1.346103,0.5,300,-2.911092,10.220408,2020-03-15T23:45:51.093,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.05060637207672e-06,3.48358692328417e-07,0,0
126769,HD39091,84.294074,-80.462055,2458925.5067385,-94.402249,1.281053,10732.303464,1.372335,70.04732,0.345747,10739.685832,0.26717,44.119762,0.345662,-10.705999,7.85699,11.099475,1.613247,0.406552,0.000249,0.353896,0.000342,0.490738,0.000446,0,7.672558,41.152396,0.008669,11,306.9,2458925.50673,7.128721,7.12871,1,-9999999,8.159553,-1.605427,1.233514,-0.777185,1.346077,0.49,300,-10.703438,7.81365,2020-03-17T00:07:31.402,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.22252942002392e-06,4.16934060662723e-07,0,0
126770,HD39091,84.294074,-80.462055,2458925.5105367,-94.476702,1.283059,10732.536966,1.37382,69.979842,0.353124,10739.919452,0.274724,44.021201,0.353222,-9.729074,7.109323,10.908532,1.539205,0.406537,0.000253,0.353487,0.00035,0.490376,0.000456,0,7.67373,41.158027,0.007949,11,299.7,2458925.51053,7.127307,7.127296,1,-9999999,8.159558,-1.598451,1.233509,-0.777072,1.346071,0.48,300,-9.725117,7.044282,2020-03-17T00:13:02.560,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.25123986261576e-06,3.45178579709413e-07,0,0
126771,HD39091,84.294074,-80.462055,2458926.4891826,-96.655987,1.297861,10730.554154,1.042182,67.651094,0.403517,10737.565571,0.318791,41.695437,0.403175,6.850155,8.628943,12.714135,1.615741,0.406613,0.000291,0.353669,0.000409,0.490862,0.000532,0,7.674809,41.134924,0.00968,11,257.0,2458926.48918,7.149911,7.149899,-1,-9999999,8.160906,-1.747914,1.233538,-1.149489,0.992227,0.49,300,6.851589,8.619536,2020-03-17T23:42:12.549,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.56671063471442e-06,4.24212843384517e-07,0,0
126772,HD39091,84.294074,-80.462055,2458926.4930833,-96.464874,1.296155,10731.030038,1.040597,67.849371,0.398013,10738.041576,0.313603,42.039225,0.397725,11.119968,8.080789,13.242457,1.709303,0.406513,0.000288,0.353456,0.000403,0.490813,0.000525,0,7.676884,41.136225,0.008686,11,260.7,2458926.49308,7.148395,7.148383,-1,-9999999,8.160912,-1.74075,1.233533,-1.149374,0.992218,0.51,300,11.121502,8.06051,2020-03-17T23:47:43.557,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,8.04894012302935e-06,4.10460004174025e-07,0,0
126773,HD39091,84.294074,-80.462055,2458927.5282077,-99.189374,1.288205,10728.316627,1.290845,65.105961,0.371459,10735.120624,0.287641,39.272264,0.371366,-4.475751,8.254779,12.185195,1.494704,0.405749,0.000246,0.354632,0.000348,0.489977,0.000453,0,7.673824,41.147766,0.009664,11,300.7,2458927.52821,7.147795,7.147786,0,-9999999,8.162337,-1.759661,1.233487,-1.35834,1.258389,0.5,300,-4.4768,8.235074,2020-03-19T00:38:19.165,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,5.95864158495277e-06,4.24484120969566e-07,0,0
126774,HD39091,84.294074,-80.462055,2458927.532078,-99.712166,1.294794,10727.742366,1.295554,64.590277,0.393715,10734.546483,0.308109,38.652348,0.393461,-2.835855,8.934592,12.277677,1.457227,0.406165,0.000265,0.355096,0.000377,0.490513,0.00049,0,7.673599,41.146572,0.010233,11,278.1,2458927.53207,7.146469,7.146461,0,-9999999,8.162343,-1.752552,1.233483,-1.358226,1.258383,0.51,300,-2.832996,8.907791,2020-03-19T00:43:50.553,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.33346455493898e-06,4.35010765532682e-07,0,0
126775,HD39091,84.294074,-80.462055,2458928.4845187,-98.647943,1.302464,10727.784561,1.385702,65.399078,0.418067,10734.945596,0.328851,39.576777,0.417533,-4.693126,7.002068,12.189795,1.407653,0.406451,0.000297,0.352572,0.000417,0.481712,0.000546,0,7.67212,41.138187,0.009516,11,251.3,2458928.48451,7.174181,7.174173,1,-9999999,8.163655,-2.007974,1.233545,-1.00262,1.346116,0.51,300,-4.692111,6.978895,2020-03-19T23:35:19.452,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,5.51155839911721e-06,4.89507633043553e-07,0,0
126776,HD39091,84.294074,-80.462055,2458928.4883515,-98.570813,1.303163,10728.121009,1.386253,65.483247,0.420255,10735.282162,0.33119,39.561508,0.419949,1.472834,7.267016,12.299072,1.729926,0.406585,0.0003,0.35281,0.000421,0.482301,0.000551,0,7.674215,41.136412,0.010504,11,249.4,2458928.48834,7.172677,7.172669,1,-9999999,8.16366,-2.000935,1.233539,-1.002507,1.346109,0.51,300,1.472422,7.232018,2020-03-19T23:40:50.601,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.05208549902441e-06,4.15368336204933e-07,0,0
126777,HD39091,84.294074,-80.462055,2458929.4852284,-101.265496,1.323985,10725.630874,1.399892,62.74001,0.480942,10732.773654,0.384284,36.984709,0.479927,-8.112799,6.931232,12.110027,1.923744,0.40614,0.000347,0.363608,0.000493,0.480596,0.000642,0,7.673232,41.146047,0.008177,11,212.9,2458929.48522,7.181816,7.181815,0,-9999999,8.165033,-2.049489,1.233544,-1.022253,1.346115,0.51,300,-8.108656,6.925042,2020-03-20T23:36:18.701,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,5.18744476279981e-06,5.71099657630543e-07,0,0
126778,HD39091,84.294074,-80.462055,2458929.4889537,-102.13243,1.329186,10725.209249,1.403048,61.879918,0.495093,10732.352145,0.395649,36.16638,0.494217,-2.027371,6.269048,10.324318,2.005964,0.406075,0.000359,0.363087,0.00051,0.479293,0.000662,0,7.66979,41.149495,0.00892,11,206.0,2458929.48895,7.180357,7.180354,1,-9999999,8.165038,-2.042647,1.233538,-1.022142,1.346108,0.48,300,-2.022293,6.245325,2020-03-20T23:41:49.559,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.12296073993415e-06,5.36522501593576e-07,0,0
126779,HD39091,84.294074,-80.462055,2458930.5277656,-98.27908,1.420201,10728.935813,1.369909,65.8164,0.703902,10735.363615,0.555498,39.868761,0.70237,-16.630914,7.255549,6.252356,2.503341,0.407473,0.000536,0.351096,0.000759,0.487796,0.001003,0,7.670869,41.147696,0.008758,11,139.1,2458930.52776,7.171793,7.171791,0,-9999999,8.166469,-1.959516,1.233488,-1.738667,1.252228,0.52,300,-16.6275,7.216357,2020-03-22T00:37:28.747,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,5.82581627828459e-06,7.27292506248391e-07,0,0
126780,HD39091,84.294074,-80.462055,2458930.5313862,-99.99696,1.445812,10727.230594,1.387949,64.105169,0.754249,10733.658508,0.598617,38.109213,0.752706,-10.060326,9.077983,6.241749,2.12946,0.407519,0.000595,0.350435,0.000834,0.487809,0.001102,0,7.669061,41.15195,0.008265,11,126.9,2458930.53138,7.17057,7.170567,1,-9999999,8.166474,-1.952866,1.233483,-1.73856,1.252222,0.46,300,-10.062073,9.062589,2020-03-22T00:42:59.555,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.07010965904681e-06,6.27148829902594e-07,0,0
126781,HD39091,84.294074,-80.462055,2458931.4858451,-98.526407,0.984101,10727.784737,0.999525,65.784756,0.42175,10735.297091,0.333277,39.799162,0.421413,-0.060759,6.787128,13.810239,1.704383,0.406691,0.000314,0.352231,0.000435,0.483545,0.00057,0,7.672405,41.132276,0.00788,11,241.7,2458931.48584,7.190686,7.190684,0,-9999999,8.167789,-1.743833,0.889146,-0.655435,0.942326,0.5,300,-0.060636,6.744458,2020-03-22T23:37:10.820,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,6.78224943399288e-06,4.12226306969855e-07,0,0
126782,HD39091,84.294074,-80.462055,2458931.4897441,-98.647433,0.967583,10728.113808,0.989011,65.670891,0.381641,10735.626283,0.300306,39.819865,0.381296,0.088229,7.452136,11.41036,1.394384,0.406804,0.000282,0.351823,0.000388,0.48452,0.00051,0,7.672524,41.145778,0.007885,11,270.7,2458931.48974,7.189163,7.189161,0,-9999999,8.167794,-1.736671,0.889139,-0.655319,0.942315,0.52,300,0.088372,7.435234,2020-03-22T23:42:41.688,-9999999,G2,1102.C-0923(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,-9999999.0,-9999999.0,-9999999,-9999999
126783,HD39091,84.294074,-80.462055,2459170.772873,-132.674592,1.322791,10696.080503,1.399887,32.251941,0.478006,10703.060083,0.384874,6.462998,0.478806,21.515885,11.150667,15.786881,1.905953,0.405623,0.000368,0.361301,0.000511,0.485407,0.000663,0,7.678747,41.137961,0.011143,11,206.2,2459170.77286,-4.492287,-4.49234,0,-9999999,8.497394,-1.128462,1.233404,-1.517814,1.345941,0.51,300,21.522241,11.157764,2020-11-17T06:31:56.925,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.23941916514287e-06,4.34008725206916e-07,0,0
126784,HD39091,84.294074,-80.462055,2459170.7765278,-133.191789,1.327178,10695.964196,1.402487,31.741457,0.49001,10702.94389,0.394216,5.959495,0.490583,15.001594,10.274719,14.147874,1.953351,0.40453,0.000376,0.361313,0.000523,0.484027,0.000678,0,7.678737,41.139752,0.010108,11,201.3,2459170.77652,-4.493475,-4.493525,0,-9999999,8.497399,-1.12175,1.233406,-1.517705,1.345943,0.46,300,15.012144,10.283026,2020-11-17T06:37:27.704,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.55150842326555e-06,5.00226244193785e-07,0,0
126785,HD39091,84.294074,-80.462055,2459171.7861283,-137.638035,1.088563,10689.945049,1.080283,26.535502,0.443735,10697.033514,0.353272,0.796927,0.444447,-5.435771,7.552214,18.094607,1.78276,0.405896,0.00033,0.350168,0.000458,0.471803,0.000594,0,7.679157,41.130704,0.007129,11,229.5,2459171.78612,-4.397554,-4.39761,0,-9999999,8.49879,-1.881458,0.994016,-1.410325,1.020887,0.52,300,-5.428889,7.561713,2020-11-18T06:51:00.474,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,5.78980916489394e-06,4.76788859257041e-07,0,0
126786,HD39091,84.294074,-80.462055,2459171.789927,-137.161808,1.091292,10690.089378,1.082327,27.018706,0.450382,10697.17796,0.359465,1.266268,0.451244,-2.701011,7.560119,16.104445,1.636121,0.405846,0.000334,0.350228,0.000466,0.472721,0.000605,0,7.679583,41.132024,0.006447,11,226.0,2459171.78992,-4.398771,-4.398826,1,-9999999,8.498795,-1.874481,0.994019,-1.410213,1.020891,0.51,300,-2.696655,7.56811,2020-11-18T06:56:31.693,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.92348250542151e-06,4.66525455818589e-07,0,0
126787,HD39091,84.294074,-80.462055,2459171.8669107,-137.19168,1.096763,10690.036725,1.085768,27.130225,0.463302,10697.127697,0.369388,1.461088,0.464296,-2.850867,7.063046,17.440848,1.759132,0.406103,0.00034,0.351362,0.000476,0.480638,0.000615,0,7.679491,41.132876,0.009357,11,221.4,2459171.86691,-4.421042,-4.421099,0,-9999999,8.498901,-1.73309,0.994103,-1.407929,1.021002,0.49,300,-2.839164,7.073052,2020-11-18T08:47:29.178,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.76734610249264e-06,4.66544772466478e-07,0,0
126788,HD39091,84.294074,-80.462055,2459171.8708405,-137.297039,1.107042,10690.299544,1.092828,27.032084,0.487124,10697.390639,0.389633,1.431104,0.488008,-11.16109,8.785608,17.878262,1.840257,0.405874,0.000355,0.35213,0.000501,0.482171,0.000647,0,7.677917,41.122265,0.00817,11,210.7,2459171.87083,-4.421987,-4.422043,1,-9999999,8.498907,-1.725873,0.994109,-1.407812,1.021009,0.52,300,-11.144154,8.791927,2020-11-18T08:52:59.717,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,9.12094033543455e-06,4.58713637687991e-07,0,0
126789,HD39091,84.294074,-80.462055,2459172.683049,-138.7364,1.513268,10688.707478,1.512056,26.26606,0.876776,10696.0041,0.689067,0.66876,0.878175,4.683064,11.002455,16.422032,2.517343,0.404544,0.000662,0.354079,0.000946,0.473935,0.001224,0,7.681396,41.127989,0.009398,11,112.4,2459172.68304,-4.265417,-4.265473,-1,-9999999,8.500025,-1.052535,1.233387,-1.203403,1.345919,0.48,300,4.696656,11.00526,2020-11-19T04:22:47.551,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,7.70227702227966e-06,7.92072951521603e-07,0,0
126790,HD39091,84.294074,-80.462055,2459172.6871257,-139.169121,1.438758,10689.291359,1.468995,25.840826,0.740798,10696.588108,0.5886,-0.007559,0.742188,9.996124,11.127878,13.020561,2.052118,0.406355,0.000562,0.35286,0.000796,0.473339,0.00103,0,7.679598,41.143091,0.010209,11,133.0,2459172.68712,-4.266516,-4.266571,-1,-9999999,8.500031,-1.045048,1.233387,-1.203282,1.345919,0.55,300,10.007895,11.130796,2020-11-19T04:28:18.780,-9999999,G2,106.21TJ.001,UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2,5.95669030225983e-06,7.37161982184918e-07,0,0
