Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
3735,10700,apf,raki.224,2457217.986837,0.09,2.42328,-1,19313.0
3736,10700,apf,raki.225,2457217.987636,-1.92,2.672967,-1,18917.0
3737,10700,apf,rakj.319,2457219.003999,5.16,2.327638,-1,19871.0
3738,10700,apf,rakj.320,2457219.004798,-0.17,2.555202,-1,18851.0
3739,10700,apf,rakj.321,2457219.00562,-1.32,2.16816,-1,16611.0
3740,10700,apf,rakl.307,2457221.987734,1.01,2.546477,-1,18651.0
3741,10700,apf,rakl.308,2457221.988556,-1.80,2.471617,-1,18598.0
3742,10700,apf,rakl.309,2457221.989367,-0.63,2.615584,-1,19735.0
3743,10700,apf,rakm.224,2457222.962762,-2.52,3.105751,-1,15690.0
3744,10700,apf,rakm.225,2457222.96363,1.01,3.016538,-1,14930.0
3745,10700,apf,rakm.226,2457222.964498,0.88,2.8696,-1,15386.0
3746,10700,apf,rakp.288,2457227.936691,-2.43,2.463433,-1,18355.0
3747,10700,apf,rakp.289,2457227.937501,-1.87,2.354309,-1,18919.0
3748,10700,apf,rakp.290,2457227.9383,-0.37,2.565708,-1,18060.0
3749,10700,apf,rakq.311,2457229.968127,-2.81,2.704045,-1,17696.0
3750,10700,apf,rakq.312,2457229.96896,-0.93,2.513759,-1,17334.0
3751,10700,apf,rakq.313,2457229.969805,-0.52,2.641041,-1,16605.0
3752,10700,apf,rakr.292,2457232.941875,-0.08,2.61029,-1,16689.0
3753,10700,apf,rakr.293,2457232.94272,-0.74,2.604221,-1,17820.0
3754,10700,apf,rakr.294,2457232.943565,-2.68,2.498918,-1,16953.0
3755,10700,apf,raks.290,2457233.930951,-0.16,2.973363,-1,17059.0
3756,10700,apf,raks.291,2457233.931796,0.57,2.704043,-1,17026.0
3757,10700,apf,raks.292,2457233.932641,1.84,2.906211,-1,17871.0
3758,10700,apf,rakt.312,2457235.986342,-1.25,2.756731,-1,19688.0
3759,10700,apf,rakt.313,2457235.98714,-3.06,2.831055,-1,20269.0
3760,10700,apf,rakt.314,2457235.987928,0.12,2.738161,-1,18899.0
3761,10700,apf,raku.304,2457238.944142,-0.80,2.456194,-1,20320.0
3762,10700,apf,raku.305,2457238.944917,2.00,2.479813,-1,21110.0
3763,10700,apf,raku.306,2457238.945693,-2.66,2.657749,-1,21744.0
3764,10700,apf,rakw.209,2457243.962897,2.31,2.490471,-1,17721.0
3765,10700,apf,rakw.210,2457243.963707,-1.91,2.489159,-1,17549.0
3766,10700,apf,rakw.211,2457243.964529,-2.15,2.349577,-1,17591.0
3767,10700,apf,rakx.294,2457246.002209,0.49,2.397752,-1,19648.0
3768,10700,apf,rakx.295,2457246.002892,-1.79,2.460514,-1,16952.0
3769,10700,apf,rakx.296,2457246.00361,2.29,2.696972,-1,16532.0
3770,10700,apf,raky.315,2457248.026089,-0.99,2.427129,-1,20624.0
3771,10700,apf,raky.316,2457248.02676,-2.31,2.306514,-1,19897.0
3772,10700,apf,raky.317,2457248.027431,-5.41,2.33999,-1,19550.0
3773,10700,apf,ralc.243,2457256.987359,-4.12,2.830057,-1,16163.0
3774,10700,apf,ralc.244,2457256.988054,-7.54,2.698049,-1,18929.0
3775,10700,apf,ralc.245,2457256.98876,-1.31,3.05922,-1,17156.0
3776,10700,apf,rald.319,2457259.016369,0.82,2.678144,-1,19769.0
3777,10700,apf,rald.320,2457259.017041,4.84,2.566393,-1,19794.0
3778,10700,apf,rald.321,2457259.017735,4.26,2.534508,-1,23172.0
3779,10700,apf,rale.323,2457260.985939,0.22,2.689344,-1,19391.0
3780,10700,apf,rale.324,2457260.986633,1.38,2.929693,-1,18252.0
3781,10700,apf,rale.325,2457260.987328,0.55,2.98465,-1,19889.0
3782,10700,apf,ralf.284,2457262.995356,-3.77,3.04693,-1,15491.0
3783,10700,apf,ralf.285,2457262.996258,1.98,2.916806,-1,14657.0
3784,10700,apf,ralf.286,2457262.997138,-0.73,2.693296,-1,15247.0
3785,10700,apf,ralg.301,2457265.974697,-0.39,2.170024,-1,19773.0
3786,10700,apf,ralg.302,2457265.975495,-2.31,2.277336,-1,19987.0
3787,10700,apf,ralg.303,2457265.976305,-2.49,2.364295,-1,19761.0
3788,10700,apf,ralh.286,2457268.013988,-0.32,2.354742,-1,18881.0
3789,10700,apf,ralh.287,2457268.014798,4.77,2.315273,-1,17781.0
3790,10700,apf,ralh.288,2457268.015597,-1.03,2.452635,-1,18584.0
3791,10700,apf,rali.285,2457269.967217,-3.52,2.333316,-1,16600.0
3792,10700,apf,rali.286,2457269.967923,-0.68,2.294971,-1,15749.0
3793,10700,apf,rali.287,2457269.968629,-2.87,2.514857,-1,16796.0
3794,10700,apf,ralj.271,2457271.945176,-3.29,2.266731,-1,17505.0
3795,10700,apf,ralj.272,2457271.945987,-4.90,2.331712,-1,17202.0
3796,10700,apf,ralj.273,2457271.946808,-3.07,2.511431,-1,16349.0
3797,10700,apf,ralk.283,2457274.936627,0.47,2.474479,-1,19179.0
3798,10700,apf,ralk.284,2457274.937426,-7.33,2.454212,-1,20386.0
3799,10700,apf,ralk.285,2457274.938224,-7.60,2.454452,-1,20236.0
3800,10700,apf,ralp.262,2457283.93166,-0.89,2.990394,-1,12947.0
3801,10700,apf,ralp.263,2457283.932598,-1.93,2.891763,-1,12992.0
3802,10700,apf,ralp.264,2457283.933535,-6.65,2.704386,-1,13382.0
3803,10700,apf,ralq.276,2457286.927009,-8.56,2.533435,-1,20142.0
3804,10700,apf,ralq.277,2457286.927784,-4.01,2.775046,-1,18867.0
3805,10700,apf,ralq.278,2457286.92856,-5.60,2.774933,-1,19200.0
3806,10700,apf,ralr.232,2457290.921697,-3.51,2.634804,-1,20296.0
3807,10700,apf,ralr.233,2457290.922461,-1.20,2.508957,-1,21212.0
3808,10700,apf,ralr.234,2457290.923237,-1.42,2.599871,-1,20962.0
3809,10700,apf,ralx.245,2457305.836137,-1.01,2.344043,-1,21127.0
3810,10700,apf,ralx.246,2457305.836889,-1.90,2.388161,-1,20215.0
3811,10700,apf,ralx.247,2457305.837653,0.20,2.452001,-1,20513.0
3812,10700,apf,raly.250,2457308.843249,-9.35,2.772957,-1,16787.0
3813,10700,apf,raly.251,2457308.843955,-0.24,2.601561,-1,17763.0
3814,10700,apf,raly.252,2457308.844673,-5.40,2.63008,-1,17653.0
3815,10700,apf,ramc.225,2457318.769128,-2.84,2.351367,-1,20255.0
3816,10700,apf,ramc.226,2457318.769926,0.53,2.650839,-1,16616.0
3817,10700,apf,ramc.227,2457318.77076,0.15,2.515207,-1,19228.0
3818,10700,apf,ramd.229,2457321.770845,-1.75,2.491857,-1,13428.0
3819,10700,apf,ramd.230,2457321.771771,0.63,2.5371,-1,14845.0
3820,10700,apf,ramd.231,2457321.772673,-0.50,2.557536,-1,15568.0
3821,10700,apf,ramf.242,2457325.793305,-0.30,2.397187,-1,16927.0
3822,10700,apf,ramf.243,2457325.794162,-0.52,2.584984,-1,19295.0
3823,10700,apf,ramf.244,2457325.794972,-3.20,2.497702,-1,20563.0
3824,10700,apf,rami.240,2457332.763025,3.47,2.551779,-1,15759.0
3825,10700,apf,rami.241,2457332.763824,-3.33,2.771698,-1,14093.0
3826,10700,apf,rami.242,2457332.764611,2.92,2.792915,-1,15320.0
3827,10700,apf,rami.245,2457332.770154,1.97,2.476345,-1,18906.0
3828,10700,apf,rami.246,2457332.770988,-2.84,2.574878,-1,18398.0
3829,10700,apf,rami.247,2457332.771798,-4.17,2.3638,-1,18922.0
3830,10700,apf,ramj.245,2457334.750083,-5.14,2.455693,-1,18535.0
3831,10700,apf,ramj.246,2457334.750766,5.24,2.482746,-1,17980.0
3832,10700,apf,ramj.247,2457334.751449,3.16,2.432207,-1,18818.0
3833,10700,apf,raml.194,2457337.696466,2.43,2.981631,-1,9658.0
